INTERPRO_IPR010506:DMAP1-binding;7;35;-1.560581274;1.625849112;-0.284167498;-1.628401008;-2.483530847;-3.041028762;-2.265408373;-3.540505572
GOTERM_MF_DIRECT_GO:0070300~phosphatidic acid binding;12;59;-0.861406537;0.87561146;-0.049372702;0.168335269;-2.706741309;-1.322075757;-2.199237118;-2.049376394
IPA_Diseases or Functions Annotation_morphology of gland;84;363;0.899170406;-0.692559643;1.118192859;-0.388905197;-1.584132902;-2.787199451;-1.74164612;-2.622758248
IPA_Diseases or Functions Annotation_morphology of secretory structure;84;365;0.899170406;-0.692559643;1.118192859;-0.388905197;-1.584132902;-2.787199451;-1.74164612;-2.622758248
IPA_Diseases or Functions Annotation_cell viability of fibroblasts;15;35;-1.38677164;1.443890569;1.766009691;-0.092846398;-2.037912966;-1.377147339;-1.316848421;-2.184775564
IPA_Diseases or Functions Annotation_abnormal morphology of gland;75;321;0.315626012;-0.09109405;0.716879077;-0.486494299;-1.892276749;-2.751197307;-1.533139485;-2.47528627
GOTERM_MF_DIRECT_GO:1990459~transferrin receptor binding;6;29;0.517975567;-0.316945635;-0.390698555;-0.917575191;-2.62824234;-2.605408119;-1.072713579;-2.656050836
Vfanjul_Myosin;19;23;-1.073131146;0.986918576;-1.601296318;-0.415002489;-2.544663748;-3.048113827;-1.784093805;-3.090850645
GOTERM_MF_DIRECT_GO:0004767~sphingomyelin phosphodiesterase activity;7;34;-1.598326324;2.344481757;-0.594215179;-0.680302762;-3.826998516;-3.315040603;-1.588595967;-3.424632455
IPA_Diseases or Functions Annotation_autophagy of fibroblast cell lines;11;14;-1.394745925;1.693652423;0.363318643;-0.929254856;-1.63570685;-2.054414824;-1.846879337;-2.345670797
INTERPRO_IPR011004:Trimeric LpxA-like;7;24;-1.853918678;1.779442822;0.381144828;-1.506374474;-2.800515723;-2.296356692;-1.846185524;-2.764354055
IPA_Diseases or Functions Annotation_Wound;38;140;-0.598488272;0.736380807;0.010431782;-0.375817725;-1.073471431;-3.157100936;-1.755124258;-4.18548111
IPA_Diseases or Functions Annotation_healing of lesion;30;112;-0.57408895;0.721379096;-0.52780509;-0.809352925;-1.673527537;-3.355813294;-2.194328714;-4.414705787
IPA_Diseases or Functions Annotation_healing of wound;30;112;-0.57408895;0.721379096;-0.52780509;-0.809352925;-1.673527537;-3.355813294;-2.194328714;-4.414705787
IPA_Diseases or Functions Annotation_morphology of pulmonary alveolus;28;119;-0.207296229;0.804417357;-0.331571586;-1.103161277;-1.551562718;-1.966019654;-1.075586077;-4.016387302
GOTERM_BP_DIRECT_GO:0048261~negative regulation of receptor-mediated endocytosis;5;18;0.290562787;-0.110243731;-0.359701315;-1.169662336;-1.016579379;-1.394401477;-2.008629615;-1.645703517
GOTERM_BP_DIRECT_GO:0010388~cullin deneddylation;10;43;-0.793532835;0.676562514;-1.12424295;-0.068370172;-1.114594909;-1.589411442;-2.349700486;-1.591881832
IPA_Diseases or Functions Annotation_cell death of fibroblasts;70.5;209;-1.199915824;1.582568381;-0.67506301;-1.245364201;-1.911351578;-2.253218597;-2.106935071;-2.341660612
IPA_Diseases or Functions Annotation_proliferation of embryonic cells;56;202;-0.943372099;0.64218706;-0.764641495;-1.729044844;-2.056865633;-2.462167703;-1.874385179;-2.428074891
Vfanjul_All myosins;24;29;-0.13443946;-0.146360131;-1.934396459;-0.703107347;-1.947079815;-1.988522155;-2.182767374;-2.677223626
IPA_Diseases or Functions Annotation_quantity of leukocytes;93.5;401;-1.044710321;1.390832498;0.351667789;-1.141759276;-0.905012478;-3.692070396;-1.021675848;-2.971797388
IPA_Diseases or Functions Annotation_morphology of lung;43;200;-0.505357223;1.008005873;-0.725437964;-1.354956465;-1.699588443;-1.54343149;-0.497328944;-2.59752121
CORUM_C_503;5;6;-0.752176461;0.823354868;-0.230580336;-1.024268689;-1.422448159;-1.765602562;-0.883298109;-1.721750311
INTERPRO_IPR002946:Intracellular chloride channel;5;13;-1.551046577;1.800426989;0.692282034;-1.216095771;-1.955867591;-3.215931309;-1.703027789;-3.167228249
IPA_Diseases or Functions Annotation_immune response of phagocytes;36;134;-0.531726136;0.501226648;2.024124591;-0.268886524;-2.613736431;-2.915313433;-0.621161499;-1.881595954
IPA_Diseases or Functions Annotation_response of phagocytes;38;145;0.06388213;-0.125180471;1.767634174;0.142053148;-2.163165439;-1.308911576;-0.504405971;-1.240025773
IPA_Diseases or Functions Annotation_response of myeloid cells;35;134;-0.20265591;0.174133415;1.592838175;-0.1763822;-2.892410863;-2.793238386;-0.494552348;-1.678642516
GOTERM_BP_DIRECT_GO:0006685~sphingomyelin catabolic process;6;26;-2.417706082;3.310831858;0.789764356;-1.047432632;-3.444119075;-4.081972677;-1.364272235;-3.597358316
IPA_Upstream Regulator_RHO;13;27;-0.485721545;0.469210929;0.708660324;-0.351933412;-1.532692049;-1.584151118;-0.369526578;-0.972843636
GOTERM_BP_DIRECT_GO:0006499~N-terminal protein myristoylation;6;15;-0.758230537;1.275152036;0.132627812;0.808778655;-1.399203554;-0.512843513;0.278971802;0.755797255
"INTERPRO_IPR000222:Protein phosphatase 2C; manganese/magnesium aspartate binding site";9;45;-0.833689089;1.287208939;0.708318629;0.276121538;-1.042162316;-1.730411199;0.123230688;0.220610948
IPA_Diseases or Functions Annotation_migration of mononuclear leukocytes;53;234;-0.114867327;0.269779667;-0.013427359;-1.71805081;-3.263978426;-2.77999225;-1.13156548;-1.367851928
IPA_Ingenuity Canonical Pathways_Sphingosine-1-phosphate Signaling;48.5;104;-0.849379852;1.511083528;-0.256582076;-0.666893332;-1.945796273;-2.137482062;-0.872952821;-1.079831873
IPA_Diseases or Functions Annotation_Lymphocyte migration;52;230;-0.007750439;0.170798838;-0.059398083;-1.708807672;-3.221360557;-2.73960934;-1.032491053;-1.366288762
IPA_Ingenuity Canonical Pathways_Granzyme B Signaling;9;17;-0.070747786;1.208242438;-0.39444919;-1.18744441;-1.882947199;-4.085822488;-1.133101307;-1.363173873
IPA_Diseases or Functions Annotation_targeting of protein;20.5;26;-0.218788516;1.034831984;-1.469536792;-0.352667052;-1.251845393;-1.497114715;-0.83269181;-1.232745058
GOTERM_MF_DIRECT_GO:0008494~translation activator activity;7;33;-1.347263574;1.927642488;0.199693792;-0.490020968;-1.338846736;-2.450371073;-1.06017176;-1.609955957
IPA_Diseases or Functions Annotation_transactivation;40.5;197;-0.242810125;0.52894857;-1.523413834;-2.41407311;-1.671991373;-1.893675697;-0.465017256;-1.290945261
IPA_Diseases or Functions Annotation_apoptosis of fibroblast cell lines;105.5;301;-1.964682839;2.430405907;-0.828281651;-1.572131294;-1.887175757;-3.299563323;-1.45603628;-3.156351102
IPA_Diseases or Functions Annotation_proliferation of embryonic stem cells;11;20;-1.296089909;1.151624317;-0.459608944;-1.510055573;-1.144124402;-2.311084596;-1.268721843;-0.856363974
IPA_Diseases or Functions Annotation_homeostasis of hexose;46.5;157;-1.539886308;1.290990985;-1.053021683;-1.807846767;-1.635404314;-1.706527281;-0.768597893;-1.116926343
IPA_Ingenuity Canonical Pathways_UVA-Induced MAPK Signaling;49;93;-0.598948465;1.906989625;-0.105289415;-1.211431411;-2.014015307;-1.419698446;-0.384240281;-0.699205589
IPA_Diseases or Functions Annotation_homeostasis of D-glucose;46.5;156;-1.539886308;1.290990985;-1.053021683;-1.807846767;-1.635404314;-1.706527281;-0.768597893;-1.116926343
IPA_Ingenuity Canonical Pathways_Ceramide Signaling;40;76;-1.703607887;1.578680593;-0.052276218;-1.635210784;-1.92096277;-1.649303602;-0.408760489;-0.627491032
IPA_Diseases or Functions Annotation_formation of vesicles;10;17;0.376278872;1.298619429;0.764039213;-2.052172238;-1.877329519;-1.960814889;-0.893930969;-0.134584415
IPA_Diseases or Functions Annotation_cell movement of T lymphocytes;32;136;1.007777949;-0.892994525;0.300787324;-1.348541903;-2.39652786;-2.913409368;-1.122168785;-1.743979666
IPA_Diseases or Functions Annotation_T cell migration;35;161;0.769584384;-0.574421722;0.37161675;-1.360108235;-2.816274297;-2.689805029;-1.259335005;-1.732510303
IPA_Diseases or Functions Annotation_morphology of endocrine gland;47.5;195;-0.14382752;0.359703055;-0.50758313;-1.0477311;-2.354881574;-1.14151223;-0.417968401;-1.507428985
IPA_Diseases or Functions Annotation_vasculogenesis;110;406;-1.388626071;1.55747462;-0.373078493;-1.631193548;-2.003094727;-2.364664531;-0.016642334;-1.74596966
IPA_Ingenuity Canonical Pathways_Phospholipases;18;54;-0.775011114;1.476960625;-0.225415463;-1.109892975;-1.565076428;-1.668636876;-1.068567901;-0.811802749
IPA_Ingenuity Canonical Pathways_Assembly of RNA Polymerase II Complex;11;43;-2.223335613;2.036268539;-2.126896182;-1.783847283;-3.054792304;-2.114946429;-1.843047116;-0.818047966
IPA_Ingenuity Canonical Pathways_Nucleotide Excision Repair Pathway;8;29;-0.627001031;1.174557191;-1.072704666;-0.626594309;-1.331521093;-0.529422585;-0.797080059;-0.194981294
IPA_My Lists_stabilization of chromosomes;8;25;-1.906704114;2.148804163;-0.174494844;-2.205714845;-2.281836787;-3.912061317;-0.683009223;-3.454087105
BIOCARTA_m_aifPathway:Opposing roles of AIF in Apoptosis and Cell Survival;6;25;0.29177791;0.725787868;-0.592419758;-1.041315091;-0.876912786;-2.257865668;-0.058183816;-0.610860821
IPA_Diseases or Functions Annotation_rearrangement of cytoskeleton;8;18;-0.44428403;0.540986484;-0.841714299;-0.702839305;-2.237781503;-1.124774171;0.374489149;-0.447144133
CORUM_C_592;5;8;-0.572745889;0.523325815;0.030536989;-0.349226308;-1.231717936;-2.200458746;-0.292867305;-1.915407662
GOTERM_MF_DIRECT_GO:0048027~mRNA 5'-UTR binding;9;43;0.427581126;0.332792069;-0.262001783;-0.419847924;-1.080181237;-1.353569332;-0.404363396;0.433195245
GOTERM_MF_DIRECT_GO:0004028~3-chloroallyl aldehyde dehydrogenase activity;7;28;-1.112612524;1.035839252;0.924252242;-0.520344548;-0.549459682;-2.432641206;-0.934751219;-1.513351845
GOTERM_CC_DIRECT_GO:0034715~pICln-Sm protein complex;7;16;-0.648875631;0.726366616;-0.440897359;-0.297186723;-0.772414673;-1.760356397;0.147670696;-0.576477492
CORUM_C_562;5;6;-1.190035224;0.955994104;-1.074189758;-3.395050864;-2.684199385;-3.949073499;-2.977595809;-0.572847592
GOTERM_MF_DIRECT_GO:0004303~estradiol 17-beta-dehydrogenase activity;8;32;-1.257063887;1.126579386;0.868849862;-1.357875724;-1.384534174;-2.65467999;-0.290459233;-1.424088687
GOTERM_BP_DIRECT_GO:0006048~UDP-N-acetylglucosamine biosynthetic process;6;30;-1.106392716;1.235602713;0.423754545;-1.460294399;-1.001160852;-1.626998495;0.030553126;0.127615059
IPA_Ingenuity Canonical Pathways_Purine Nucleotides De Novo Biosynthesis II;10;12;-1.10421739;0.996350324;0.32967814;-0.938698931;-2.345620759;-2.060358372;-0.328154577;-2.13974328
GOTERM_CC_DIRECT_GO:0030123~AP-3 adaptor complex;12.5;54;-1.963129631;2.56815444;-0.68134709;-1.953973543;-1.858397447;-2.30099166;-0.901680252;-1.613096581
GOTERM_CC_DIRECT_GO:0070552~BRISC complex;6;19;-2.196071664;2.630252999;0.692533606;-0.768767854;-2.50253483;-2.823225143;-0.137671955;-2.975630722
INTERPRO_IPR026854:Vacuolar protein sorting-associated protein 13A N-terminal domain;8;39;-3.110545239;2.856228986;-0.831712846;-3.191503797;-3.03571809;-2.415565219;-0.081930024;-2.223907477
INTERPRO_IPR016064:ATP-NAD kinase-like domain;21;95;-0.903865495;0.990347229;0.268645226;-0.94667726;-1.381929788;-1.35374358;1.348238697;-0.234279
IPA_Diseases or Functions Annotation_abnormal quantity of amino acids;17;28;-1.192120306;1.663962895;0.039419804;-0.782717274;-1.947039806;-2.054334574;0.481159792;0.240939857
IPA_Diseases or Functions Annotation_differentiation of adipocytes;40;151;-0.635866313;1.210438238;-0.302098501;-1.546384482;-1.711136185;-1.657541192;0.736140854;0.548947097
"INTERPRO_IPR022967:RNA-binding domain; S1";6;29;-1.19396443;1.188170924;-0.558159471;-0.473919124;-1.493715931;-1.885962927;0.011918186;-0.498453731
SMART_SM00316:SM00316;6;29;-1.19396443;1.188170924;-0.558159471;-0.473919124;-1.493715931;-1.885962927;0.011918186;-0.498453731
IPA_Diseases or Functions Annotation Tox_proliferation of kidney cells;12;25;-0.956544481;0.962531741;0.993164857;-0.017876585;-0.982479736;-0.613527264;-0.620879216;-2.074521378
IPA_Diseases or Functions Annotation_cell movement of granulocytes;67;289;0.152310842;0.059721635;2.057092147;0.684282465;-1.103600373;-1.894066827;-1.970074248;-2.739429922
IPA_Diseases or Functions Annotation Tox_proliferation of glomerular cells;10;18;-0.589889176;0.592227939;0.834496013;0.070407477;-0.761581924;-0.767237731;-1.276889002;-1.714508101
IPA_My Lists_increase mptp opening;5;8;-0.529077365;0.575365037;0.131678602;-0.138024637;-1.203570715;-1.255437156;-1.821827992;-1.670860547
GOTERM_BP_DIRECT_GO:0006172~ADP biosynthetic process;5;14;0.458382793;-0.481216028;0.177948713;0.604923375;-0.143716519;-1.530183836;-1.212891024;-1.529498329
"GOTERM_MF_DIRECT_GO:0016776~phosphotransferase activity; phosphate group as acceptor";5;14;0.458382793;-0.481216028;0.177948713;0.604923375;-0.143716519;-1.530183836;-1.212891024;-1.529498329
CORUM_C_583;6;10;1.114303059;-1.233434729;-0.93709387;-0.772792964;-0.243357399;-0.876578899;-2.572607751;-1.923507768
CORUM_(ER)-localized multiprotein complex, Ig heavy chains associated;6;10;0.685292307;-0.474964456;-0.539366369;-0.172555315;0.306502756;-0.406412272;-2.966938875;-1.293380414
IPA_Ingenuity Canonical Pathways_Glycogen Biosynthesis II (from UDP-D-Glucose);5;5;-0.62814697;0.599892406;-0.251737026;-0.501907108;-0.189925738;-0.940910277;-2.830570516;-2.227939638
IPA_Diseases or Functions Annotation Tox_apoptosis of kidney cells;7;20;0.704258423;-0.687301371;-0.019706572;0.454558401;0.5394801;0.341585924;-0.929777163;-1.070736677
IPA_Diseases or Functions Annotation_abnormal morphology of digestive system;97.5;395;-1.652888364;1.3069071;2.466445282;0.697174759;0.635710885;0.761074813;-1.41260315;-3.848505623
GOTERM_BP_DIRECT_GO:0046039~GTP metabolic process;9;28;1.13899588;-1.33484088;1.042183993;1.563516019;0.427968837;-1.377227047;-1.98839865;-2.469770142
IPA_Diseases or Functions Annotation_development of epidermis;29.5;126;0.614635866;-0.450365066;3.438530217;1.639469107;2.967959243;-0.070588523;-1.613667883;-4.598589558
IPA_Diseases or Functions Annotation_morphology of epithelial cells;39;156;-1.111154936;1.964969476;3.155083216;2.731149955;2.691820037;3.527872618;-2.716011764;-2.335735504
INTERPRO_IPR013126:Heat shock protein 70 family;16;66;1.408423501;-1.359010411;-0.120549718;1.105461385;1.416372483;1.065168413;-4.448610954;-2.49750728
IPA_Diseases or Functions Annotation_abnormal morphology of skin;76.5;278;0.611737065;-0.450256109;2.876535662;0.133377216;2.881435229;1.384171994;-4.478393077;-6.148626172
"INTERPRO_IPR018181:Heat shock protein 70; conserved site";16;66;1.408423501;-1.359010411;-0.120549718;1.105461385;1.416372483;1.065168413;-4.448610954;-2.49750728
IPA_Diseases or Functions Annotation_morphology of skin;87.5;317;0.329367405;-0.074642857;2.942265675;-0.013732894;2.272335791;0.903218035;-4.327888788;-6.074917645
IPA_Diseases or Functions Annotation_abnormal morphology of epidermis;41.5;136;1.025036415;-1.145206766;3.117434609;0.733719605;2.066389851;1.10726806;-5.515551484;-8.674606009
IPA_Diseases or Functions Annotation_morphology of epidermis;45.5;149;0.557751299;-0.48609399;3.157649741;0.514838731;1.61793602;1.076610476;-4.664979555;-7.606968233
Vfanjul_HSP;19;23;1.308894333;-1.147591684;-0.206707808;0.804271521;1.70985951;1.598428518;-5.643741732;-3.071220794
IPA_Diseases or Functions Annotation_cell death of blood cells;96;412;-0.166772734;0.015700036;0.313437732;-0.816222756;0.135955575;-0.658222539;-2.637453782;-2.591539629
Vfanjul_Dynein;8;13;0.796246565;-1.004847644;-1.407310221;-1.053236424;-0.405726978;-1.278984204;-2.71983444;-2.378601715
IPA_Diseases or Functions Annotation_quantity of phagocytes;89.5;408;-0.474668726;0.819879413;0.151646752;-0.730757114;-0.818904373;-2.112321972;-2.207646271;-3.608325735
IPA_Diseases or Functions Annotation_cell death;525;1141;0.856006897;-0.513939307;1.828008109;1.265544157;1.544848201;-2.196545478;-2.489957808;-3.019858094
IPA_Tox Diseases or Functions Annotation_cell death of tubular cells;5;22;0.714801711;-0.705142643;0.409235452;1.133235919;0.58513678;-0.170201329;-0.690693373;-1.274269709
INTERPRO_IPR013216:Methyltransferase type 11;8;39;0.302006484;-0.645526517;0.188817619;0.659128074;-0.215074354;-0.670008297;-1.815040339;-0.953021521
IPA_Ingenuity Canonical Pathways_Inhibition of Matrix Metalloproteases;9;37;-0.033242459;0.084281662;1.810003639;0.50695478;-0.402505819;-0.398335058;-0.864028484;-1.917196969
GOTERM_BP_DIRECT_GO:0006729~tetrahydrobiopterin biosynthetic process;6;20;-0.929619335;0.846229328;3.186525358;2.466922099;1.294690222;-0.963043573;-2.250436884;-2.975224765
IPA_Upstream Regulator_LIPE enzyme;32;105;1.258883292;-0.886696176;3.421150587;1.082010613;1.3104659;0.138479855;-1.461315202;-1.895618041
IPA_Diseases or Functions Annotation_necrosis;390.5;883;0.36297239;-0.18154167;1.210146472;1.533169686;1.713117908;-1.211508357;-1.844812098;-2.2024026
IPA_Diseases or Functions Annotation_cellular homeostasis;111;407;-0.222539011;0.136610351;1.380654758;0.187565488;-0.809342633;-0.830953318;-2.564072757;-1.563801532
IPA_Diseases or Functions Annotation_size of animal;44;81;0.535430901;-0.423643748;0.708849114;0.720666601;-0.30689069;-1.363814685;-2.291010494;-1.615105644
GOTERM_BP_DIRECT_GO:2001269~positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway;5;21;0.471974351;-0.498078374;1.001436339;0.787451622;-0.816385484;-1.707514589;-1.813439667;-1.639692229
GOTERM_BP_DIRECT_GO:0031468~nuclear envelope reassembly;7;12;0.650587088;-0.716991459;-0.536728029;0.555540766;-0.415060992;-0.92482442;-2.25942931;-1.301984938
GOTERM_BP_DIRECT_GO:0010972~negative regulation of G2/M transition of mitotic cell cycle;6;21;0.701976224;-0.63785055;-0.52772236;0.469714823;-0.116959555;-1.159091571;-1.378424845;-0.917290432
GOTERM_MF_DIRECT_GO:0033192~calmodulin-dependent protein phosphatase activity;6;14;0.677715618;-0.098572231;-0.765418947;0.182528075;-0.325077007;0.182633633;-0.819507548;-1.427324034
GOTERM_BP_DIRECT_GO:0045040~protein import into mitochondrial outer membrane;8;23;1.369507531;-1.489932341;-1.579362822;0.116628116;0.966639109;-0.259443253;-4.134085467;-2.771604895
IPA_Diseases or Functions Annotation_neuronal cell death;178;430;0.499266436;-0.070034713;-0.421229736;-1.154906905;0.973155451;-1.256130431;-3.230327781;-2.825520187
GOTERM_BP_DIRECT_GO:0008088~axo-dendritic transport;12;45;0.702409446;-0.903712537;-0.147092096;-0.439761466;0.896840085;-0.066129159;-3.309211039;-1.647682658
IPA_Diseases or Functions Annotation_morphology of gonadal cells;53;219;0.45152622;0.165477467;1.265243876;0.674331386;1.307325122;0.685224683;-1.976375302;-1.653270123
